order_id,customer_id,restaurant_name,order_date,order_value,delivery_time_mins,rating,cuisine_type,order_status
6355,436,Karavalli,2023-10-23,349.83,72,3.9,Coastal,Delivered
6356,436,CTR,2023-08-24,428.67,50,4.2,South Indian,Delivered
6357,436,Shivaji Military Hotel,2024-02-03,696.65,50,3.5,Mutton,Delivered
6358,437,Corner House,2023-06-28,560.49,56,4.0,Desserts,Delivered
6359,437,Manis Cafe,2024-03-03,630.62,21,4.8,South Indian,Delivered
6360,437,Toit Brewpub,2024-03-21,421.74,42,3.7,Continental,Delivered
6361,437,Hole in the Wall Cafe,2024-03-29,587.42,53,3.3,Cafe,Delivered
6362,437,CTR,2023-07-26,287.67,21,4.5,South Indian,Delivered
6363,437,Meghana Foods,2024-03-22,689.55,29,4.1,Biryani,Delivered
6364,437,The Black Rabbit,2024-01-03,272.91,56,3.3,Continental,Delivered
6365,437,Sanchez,2023-07-30,415.53,20,3.6,Mexican,Delivered
6366,437,Karavalli,2024-04-22,635.99,27,4.2,Coastal,Delivered
6367,437,Nagarjuna,2024-01-21,843.64,22,4.0,Andhra,Delivered
6368,437,Karavalli,2024-10-10,790.39,26,4.3,Coastal,Delivered
6369,437,Vidyarthi Bhavan,2023-07-21,728.48,21,4.8,South Indian,Delivered
6370,437,Karavalli,2023-08-21,625.98,44,4.9,Coastal,Delivered
6371,437,Brahmin Coffee Bar,2023-09-26,353.06,56,4.0,South Indian,Delivered
6372,437,Koshys,2024-03-17,769.6,75,3.4,Continental,Delivered
6373,437,Byg Brewski,2023-12-02,481.83,39,4.1,Continental,Delivered
6374,437,Sanchez,2024-06-10,187.6,60,3.3,Mexican,Delivered
6375,437,Hole in the Wall Cafe,2024-03-15,705.02,70,,Cafe,Delayed
6376,437,Fatty Bao,2023-09-11,814.15,30,3.9,Asian,Delivered
6377,437,The Black Rabbit,2023-09-18,251.98,48,,Continental,Cancelled
6378,437,Corner House,2024-07-03,507.72,63,3.8,Desserts,Delivered
6379,437,Sanchez,2023-11-28,645.18,65,3.1,Mexican,Delivered
6380,437,Byg Brewski,2024-02-27,732.48,62,,Continental,Cancelled
6381,437,Byg Brewski,2023-10-11,504.5,47,3.8,Continental,Delivered
6382,437,Fatty Bao,2024-06-04,356.19,59,2.9,Asian,Delivered
6383,438,Fatty Bao,2024-02-18,674.54,40,3.7,Asian,Delivered
6384,438,Hole in the Wall Cafe,2023-09-21,509.65,34,3.8,Cafe,Delivered
6385,438,Meghana Foods,2023-09-10,777.07,36,4.0,Biryani,Delivered
6386,438,Chianti,2023-06-13,692.91,24,3.7,Italian,Delivered
6387,438,Shivaji Military Hotel,2024-04-13,798.13,49,3.1,Mutton,Delivered
6388,439,Shivaji Military Hotel,2024-04-24,170.97,71,3.0,Mutton,Delivered
6389,439,Truffles,2023-07-06,767.58,62,3.1,Burgers,Delivered
6390,439,Koshys,2024-01-29,307.67,45,,Continental,Cancelled
6391,439,CTR,2023-07-31,638.15,64,3.3,South Indian,Delivered
6392,439,Chianti,2023-08-23,815.76,32,3.7,Italian,Delivered
6393,439,Hole in the Wall Cafe,2023-05-31,810.6,34,3.7,Cafe,Delivered
6394,439,Punjab Grill,2023-08-02,566.9,33,3.7,North Indian,Delivered
6395,439,Meghana Foods,2023-04-30,810.86,26,4.4,Biryani,Delivered
6396,439,Truffles,2023-07-14,536.12,72,,Burgers,Cancelled
6397,439,Nagarjuna,2023-11-01,441.15,20,4.6,Andhra,Delivered
6398,439,Nagarjuna,2023-10-23,448.45,74,3.6,Andhra,Delivered
6399,439,Manis Cafe,2023-10-23,815.08,74,3.4,South Indian,Delivered
6400,439,Nagarjuna,2023-06-26,194.9,73,3.4,Andhra,Delivered
6401,439,Corner House,2023-05-24,775.93,41,4.0,Desserts,Delivered
6402,440,The Black Rabbit,2023-06-11,255.77,23,4.1,Continental,Delivered
6403,441,Karavalli,2024-01-10,743.14,47,4.0,Coastal,Delivered
6404,441,Manis Cafe,2024-01-24,480.54,44,4.2,South Indian,Delivered
6405,441,Toit Brewpub,2023-10-03,755.44,31,3.9,Continental,Delivered
6406,441,Chianti,2023-12-06,634.57,36,4.1,Italian,Delivered
6407,441,Hole in the Wall Cafe,2023-07-22,765.87,41,4.4,Cafe,Delivered
6408,441,Hole in the Wall Cafe,2023-08-21,705.33,69,3.3,Cafe,Delivered
6409,441,Empire Restaurant,2024-03-17,825.16,44,3.6,North Indian,Delivered
6410,442,Hole in the Wall Cafe,2023-12-19,431.05,22,4.1,Cafe,Delivered
6411,442,CTR,2023-12-09,352.78,36,,South Indian,Cancelled
6412,442,Karavalli,2023-09-09,674.1,36,4.7,Coastal,Delivered
6413,442,Byg Brewski,2023-07-25,392.58,54,3.4,Continental,Delivered
6414,442,Shivaji Military Hotel,2023-09-12,610.55,48,,Mutton,Delayed
6415,442,Byg Brewski,2023-10-29,813.16,36,4.5,Continental,Delivered
6416,442,Nagarjuna,2023-10-02,544.41,24,4.1,Andhra,Delivered
6417,442,Meghana Foods,2023-10-10,611.63,48,4.3,Biryani,Delivered
6418,442,The Black Rabbit,2023-08-02,335.28,54,3.1,Continental,Delivered
6419,442,Vidyarthi Bhavan,2024-11-30,567.18,62,4.1,South Indian,Delivered
6420,442,The Black Rabbit,2024-09-13,183.16,67,2.7,Continental,Delivered
6421,442,Manis Cafe,2023-11-08,496.02,22,4.1,South Indian,Delivered
6422,442,Empire Restaurant,2024-08-10,766.4,65,3.4,North Indian,Delivered
6423,442,Sanchez,2024-12-21,348.76,36,3.6,Mexican,Delivered
6424,442,Empire Restaurant,2024-11-19,794.68,53,3.7,North Indian,Delivered
6425,442,The Black Rabbit,2023-10-29,214.64,51,3.1,Continental,Delivered
6426,442,Corner House,2024-01-06,331.26,57,3.9,Desserts,Delivered
6427,442,Koshys,2023-10-12,273.69,30,4.1,Continental,Delivered
6428,443,Byg Brewski,2023-05-26,269.4,63,3.5,Continental,Delivered
6429,443,Chianti,2024-03-02,350.6,71,3.0,Italian,Delivered
6430,443,Sanchez,2024-03-06,213.42,75,3.1,Mexican,Delivered
6431,443,Fatty Bao,2023-08-09,522.48,71,2.9,Asian,Delivered
6432,443,CTR,2023-06-22,726.66,29,4.4,South Indian,Delivered
6433,443,Toit Brewpub,2023-07-14,607.64,65,2.9,Continental,Delivered
6434,443,Shivaji Military Hotel,2023-06-29,583.34,43,,Mutton,Cancelled
6435,443,Empire Restaurant,2023-08-23,415.15,45,4.0,North Indian,Delivered
6436,443,Chianti,2023-08-24,827.79,45,4.3,Italian,Delivered
6437,443,Brahmin Coffee Bar,2024-09-02,188.05,44,4.7,South Indian,Delivered
6438,443,Byg Brewski,2023-12-27,251.01,51,3.6,Continental,Delivered
6439,443,Manis Cafe,2023-08-07,182.2,75,3.5,South Indian,Delivered
6440,443,Karavalli,2023-08-16,457.44,37,4.1,Coastal,Delivered
6441,443,Sanchez,2024-01-28,722.06,51,3.8,Mexican,Delivered
6442,443,Empire Restaurant,2023-12-02,185.63,68,2.8,North Indian,Delivered
6443,443,Sanchez,2023-12-25,844.61,38,,Mexican,Delayed
6444,443,Shivaji Military Hotel,2024-05-01,343.66,21,4.1,Mutton,Delivered
6445,443,The Black Rabbit,2024-06-19,576.45,20,,Continental,Cancelled
6446,443,Fatty Bao,2023-09-05,744.38,37,4.1,Asian,Delivered
6447,443,Corner House,2023-08-04,577.42,38,4.4,Desserts,Delivered
6448,443,Sanchez,2024-06-24,333.96,72,2.9,Mexican,Delivered
6449,443,Byg Brewski,2024-07-12,744.13,56,3.0,Continental,Delivered
6450,443,Brahmin Coffee Bar,2023-10-14,687.56,20,4.5,South Indian,Delivered
6451,443,CTR,2024-10-02,586.23,74,,South Indian,Cancelled
6452,443,Manis Cafe,2024-05-04,782.03,39,4.5,South Indian,Delivered
6453,443,Corner House,2023-11-09,167.05,31,4.4,Desserts,Delivered
6454,443,Manis Cafe,2024-01-12,264.66,70,3.3,South Indian,Delivered
6455,443,Koshys,2023-09-14,525.37,64,3.0,Continental,Delivered
6456,443,Empire Restaurant,2023-10-14,327.02,32,3.9,North Indian,Delivered
6457,443,Sanchez,2024-12-12,682.54,52,3.5,Mexican,Delivered
6458,443,Empire Restaurant,2023-12-27,585.65,33,4.4,North Indian,Delivered
6459,443,Nagarjuna,2024-08-21,401.2,25,4.2,Andhra,Delivered
6460,443,Vidyarthi Bhavan,2023-11-27,805.43,21,5.0,South Indian,Delivered
6461,443,Nagarjuna,2023-11-01,197.42,67,3.8,Andhra,Delivered
6462,444,The Black Rabbit,2023-10-09,699.22,64,3.1,Continental,Delivered
6463,444,Chianti,2023-12-03,507.65,36,4.0,Italian,Delivered
6464,444,CTR,2023-06-02,622.07,56,4.0,South Indian,Delivered
6465,444,Karavalli,2023-06-08,185.86,23,4.4,Coastal,Delivered
6466,444,CTR,2023-09-27,361.17,48,3.8,South Indian,Delivered
6467,444,Brahmin Coffee Bar,2023-05-08,741.72,50,3.8,South Indian,Delivered
6468,445,The Black Rabbit,2023-06-15,758.74,44,3.9,Continental,Delivered
6469,445,Koshys,2023-09-09,208.83,63,3.5,Continental,Delivered
6470,445,Nagarjuna,2024-03-28,536.35,43,4.6,Andhra,Delivered
6471,445,Chianti,2023-07-06,791.3,40,4.4,Italian,Delivered
6472,445,Sanchez,2023-08-01,555.26,48,,Mexican,Cancelled
6473,445,CTR,2023-10-12,346.83,28,4.3,South Indian,Delivered
6474,445,Shivaji Military Hotel,2023-08-17,591.95,64,3.1,Mutton,Delivered
6475,445,Meghana Foods,2024-07-21,168.97,69,3.2,Biryani,Delivered
6476,445,Meghana Foods,2023-10-31,694.75,36,3.9,Biryani,Delivered
6477,445,Fatty Bao,2024-09-19,477.11,47,3.6,Asian,Delivered
6478,445,CTR,2023-10-14,370.13,67,3.4,South Indian,Delivered
6479,445,Brahmin Coffee Bar,2024-02-15,399.85,46,,South Indian,Delayed
6480,445,Byg Brewski,2024-01-31,692.24,23,,Continental,Delayed
6481,445,Brahmin Coffee Bar,2023-09-11,472.28,74,3.2,South Indian,Delivered
6482,445,Corner House,2024-01-16,591.63,49,4.0,Desserts,Delivered
6483,445,Fatty Bao,2023-12-13,544.41,28,3.7,Asian,Delivered
6484,445,Brahmin Coffee Bar,2024-10-08,804.15,45,4.4,South Indian,Delivered
6485,445,The Black Rabbit,2023-10-19,421.05,54,3.8,Continental,Delivered
6486,445,Byg Brewski,2024-10-26,194.31,63,,Continental,Cancelled
6487,445,CTR,2024-06-17,264.4,39,4.7,South Indian,Delivered
6488,445,Fatty Bao,2024-01-09,166.27,40,4.0,Asian,Delivered
6489,445,Karavalli,2023-12-24,349.84,28,4.2,Coastal,Delivered
6490,445,Punjab Grill,2024-10-11,301.86,58,3.1,North Indian,Delivered
6491,445,Brahmin Coffee Bar,2024-01-23,153.07,36,4.4,South Indian,Delivered
6492,445,Nagarjuna,2024-09-03,840.25,36,4.5,Andhra,Delivered
6493,445,Sanchez,2023-11-28,441.53,35,3.7,Mexican,Delivered
6494,445,Punjab Grill,2024-04-05,420.82,67,3.2,North Indian,Delivered
6495,445,Byg Brewski,2023-10-17,642.26,64,3.0,Continental,Delivered
6496,446,Chianti,2024-12-02,362.58,50,3.7,Italian,Delivered
6497,446,Sanchez,2024-08-19,298.15,20,4.2,Mexican,Delivered
6498,446,Shivaji Military Hotel,2024-03-09,442.79,48,,Mutton,Cancelled
6499,446,Hole in the Wall Cafe,2024-09-28,776.73,21,3.9,Cafe,Delivered
6500,446,Sanchez,2023-12-17,592.22,60,2.8,Mexican,Delivered
6501,446,Toit Brewpub,2023-05-23,618.06,27,4.4,Continental,Delivered
6502,446,Hole in the Wall Cafe,2023-06-30,825.83,58,3.4,Cafe,Delivered
6503,446,Empire Restaurant,2023-11-26,261.33,51,4.0,North Indian,Delivered
6504,446,Karavalli,2023-06-16,244.4,50,4.0,Coastal,Delivered
6505,446,Punjab Grill,2023-07-04,790.85,53,3.3,North Indian,Delivered
6506,446,Manis Cafe,2023-05-26,434.4,48,4.1,South Indian,Delivered
6507,447,The Black Rabbit,2024-03-30,371.27,41,3.9,Continental,Delivered
6508,447,Nagarjuna,2023-07-31,445.34,41,4.2,Andhra,Delivered
6509,447,Chianti,2023-11-19,474.26,58,2.8,Italian,Delivered
6510,447,Karavalli,2024-01-22,616.35,37,4.1,Coastal,Delivered
6511,447,Shivaji Military Hotel,2023-07-23,652.09,53,,Mutton,Cancelled
6512,447,Sanchez,2024-07-25,315.62,53,3.3,Mexican,Delivered
6513,447,Sanchez,2024-01-09,517.32,62,3.3,Mexican,Delivered
6514,447,Nagarjuna,2024-05-11,667.75,47,3.9,Andhra,Delivered
6515,447,The Black Rabbit,2024-09-19,402.28,25,3.4,Continental,Delivered
6516,447,CTR,2024-04-03,290.54,55,4.4,South Indian,Delivered
6517,447,Chianti,2023-09-16,486.73,30,3.9,Italian,Delivered
6518,447,Fatty Bao,2023-08-15,204.0,22,3.6,Asian,Delivered
6519,447,Corner House,2024-09-23,729.57,74,3.5,Desserts,Delivered
6520,447,Corner House,2023-08-22,546.6,58,,Desserts,Cancelled
6521,447,Karavalli,2023-07-26,398.93,26,4.4,Coastal,Delivered
6522,447,Manis Cafe,2023-12-30,324.03,39,4.8,South Indian,Delivered
6523,448,Hole in the Wall Cafe,2023-07-10,681.66,66,3.1,Cafe,Delivered
6524,448,Meghana Foods,2023-07-17,724.94,61,3.4,Biryani,Delivered
6525,449,Brahmin Coffee Bar,2023-12-30,820.8,23,4.4,South Indian,Delivered
6526,449,Fatty Bao,2023-12-11,780.69,43,4.3,Asian,Delivered
6527,449,CTR,2023-07-13,589.04,67,3.7,South Indian,Delivered
6528,449,Truffles,2023-12-17,496.28,75,3.1,Burgers,Delivered
6529,449,Meghana Foods,2023-10-06,173.47,60,3.2,Biryani,Delivered
6530,449,Toit Brewpub,2023-10-20,845.76,29,,Continental,Cancelled
6531,449,Shivaji Military Hotel,2023-10-18,602.45,39,4.2,Mutton,Delivered
6532,449,Manis Cafe,2024-01-11,621.59,28,,South Indian,Cancelled
6533,449,Manis Cafe,2023-07-20,772.14,32,4.3,South Indian,Delivered
6534,449,Truffles,2023-11-05,160.41,25,4.6,Burgers,Delivered
6535,449,Koshys,2024-04-17,837.61,32,,Continental,Delayed
6536,450,Sanchez,2024-01-29,544.65,51,3.8,Mexican,Delivered
6537,450,Truffles,2023-05-06,376.2,63,,Burgers,Delayed
6538,450,Shivaji Military Hotel,2023-09-23,219.28,23,,Mutton,Cancelled
6539,450,Meghana Foods,2023-08-09,826.34,62,3.3,Biryani,Delivered
6540,450,Nagarjuna,2024-07-29,351.09,38,4.3,Andhra,Delivered
6541,450,Corner House,2023-09-21,517.71,42,,Desserts,Delayed
6542,450,CTR,2024-02-11,778.63,38,,South Indian,Delayed
6543,450,Fatty Bao,2023-07-09,584.25,66,3.0,Asian,Delivered
6544,450,Corner House,2023-12-10,157.12,26,4.5,Desserts,Delivered
6545,450,CTR,2023-05-15,541.33,58,3.8,South Indian,Delivered
6546,450,Byg Brewski,2023-10-22,323.34,30,4.3,Continental,Delivered
6547,450,Empire Restaurant,2023-07-29,446.57,28,4.0,North Indian,Delivered
6548,450,Toit Brewpub,2023-07-18,200.01,38,4.1,Continental,Delivered
6549,450,Chianti,2024-01-28,403.16,56,3.3,Italian,Delivered
6550,450,Shivaji Military Hotel,2024-02-29,395.52,36,4.0,Mutton,Delivered
6551,450,Vidyarthi Bhavan,2023-11-25,293.2,69,3.6,South Indian,Delivered
6552,450,Meghana Foods,2023-10-14,440.08,52,4.1,Biryani,Delivered
6553,450,Chianti,2023-08-22,354.72,41,4.1,Italian,Delivered
6554,450,Manis Cafe,2024-03-28,480.81,59,,South Indian,Delayed
6555,450,Empire Restaurant,2024-08-31,201.33,29,4.0,North Indian,Delivered
6556,450,Fatty Bao,2023-08-22,216.26,39,4.1,Asian,Delivered
6557,450,Nagarjuna,2023-10-01,832.27,36,4.4,Andhra,Delivered
6558,450,Punjab Grill,2024-01-29,186.29,60,3.5,North Indian,Delivered
6559,450,Punjab Grill,2023-08-19,812.9,21,4.0,North Indian,Delivered
6560,450,Vidyarthi Bhavan,2024-02-17,279.85,44,4.7,South Indian,Delivered
6561,450,Vidyarthi Bhavan,2023-11-12,257.05,47,,South Indian,Delayed
6562,450,Byg Brewski,2024-06-11,493.76,23,4.0,Continental,Delivered
6563,450,Shivaji Military Hotel,2024-09-19,511.98,48,3.6,Mutton,Delivered
6564,450,Brahmin Coffee Bar,2023-11-07,454.26,59,3.7,South Indian,Delivered
6565,450,Empire Restaurant,2024-06-05,403.36,71,3.2,North Indian,Delivered
6566,450,Chianti,2024-10-11,837.26,54,,Italian,Cancelled
6567,450,Chianti,2024-09-01,429.84,29,4.0,Italian,Delivered
6568,450,Empire Restaurant,2023-09-14,396.33,46,3.8,North Indian,Delivered
6569,450,Toit Brewpub,2024-07-27,462.43,50,4.0,Continental,Delivered
6570,450,Koshys,2023-11-04,306.72,61,,Continental,Delayed
6571,450,Punjab Grill,2024-03-03,309.4,56,3.5,North Indian,Delivered
6572,450,Hole in the Wall Cafe,2024-02-24,765.9,41,4.4,Cafe,Delivered
6573,450,Empire Restaurant,2024-10-17,402.54,74,3.2,North Indian,Delivered
6574,450,Meghana Foods,2024-04-27,180.34,71,3.1,Biryani,Delivered
6575,451,CTR,2024-08-31,234.44,69,3.3,South Indian,Delivered
6576,451,Byg Brewski,2023-09-12,604.77,61,3.0,Continental,Delivered
6577,451,Meghana Foods,2023-08-10,770.99,41,4.6,Biryani,Delivered
6578,451,Brahmin Coffee Bar,2024-03-30,477.36,30,4.6,South Indian,Delivered
6579,451,Hole in the Wall Cafe,2023-12-01,705.41,38,4.2,Cafe,Delivered
6580,451,Byg Brewski,2023-09-17,372.08,63,3.5,Continental,Delivered
6581,451,Nagarjuna,2023-09-04,527.34,68,3.6,Andhra,Delivered
6582,451,Manis Cafe,2023-07-16,663.03,48,4.2,South Indian,Delivered
6583,451,Karavalli,2023-10-29,709.5,37,4.7,Coastal,Delivered
6584,451,Nagarjuna,2024-07-16,552.28,40,,Andhra,Delayed
6585,451,Nagarjuna,2023-10-01,344.57,62,,Andhra,Delayed
6586,451,Hole in the Wall Cafe,2024-01-20,202.12,48,4.1,Cafe,Delivered
6587,451,Byg Brewski,2024-02-09,461.29,41,3.8,Continental,Delivered
6588,451,Vidyarthi Bhavan,2023-12-03,785.52,42,4.3,South Indian,Delivered
6589,451,Sanchez,2023-09-06,848.05,47,3.5,Mexican,Delivered
6590,451,Nagarjuna,2023-10-06,439.98,73,,Andhra,Delayed
6591,451,The Black Rabbit,2024-01-07,471.38,71,2.9,Continental,Delivered
6592,451,Manis Cafe,2023-08-18,314.21,23,,South Indian,Delayed
6593,451,Toit Brewpub,2023-08-12,389.52,45,4.2,Continental,Delivered
6594,451,Koshys,2023-12-13,742.19,46,4.0,Continental,Delivered
6595,451,Punjab Grill,2024-02-23,561.56,32,4.1,North Indian,Delivered
6596,451,CTR,2023-10-08,513.76,41,4.1,South Indian,Delivered
6597,451,Shivaji Military Hotel,2024-02-03,698.39,35,,Mutton,Cancelled
6598,451,Empire Restaurant,2023-12-10,595.53,39,,North Indian,Cancelled
6599,451,Fatty Bao,2023-12-20,744.84,73,,Asian,Cancelled
6600,451,Meghana Foods,2024-04-17,762.64,40,4.1,Biryani,Delivered
6601,451,Meghana Foods,2024-07-22,199.21,51,,Biryani,Cancelled
6602,451,Chianti,2023-12-11,552.85,32,3.6,Italian,Delivered
6603,451,CTR,2023-12-30,739.56,50,3.8,South Indian,Delivered
6604,451,Karavalli,2024-01-15,743.15,23,4.3,Coastal,Delivered
6605,452,Punjab Grill,2023-03-25,597.85,62,3.4,North Indian,Delivered
6606,452,The Black Rabbit,2024-01-20,566.1,63,,Continental,Delayed
6607,452,CTR,2023-11-01,421.07,56,4.0,South Indian,Delivered
6608,452,Karavalli,2023-08-10,754.1,46,4.4,Coastal,Delivered
6609,452,Meghana Foods,2023-11-09,493.06,52,4.0,Biryani,Delivered
6610,452,Chianti,2023-11-21,503.32,54,3.6,Italian,Delivered
6611,452,Koshys,2023-08-03,521.72,59,3.2,Continental,Delivered
6612,452,Punjab Grill,2023-07-13,281.18,36,4.2,North Indian,Delivered
6613,452,CTR,2023-06-07,195.36,56,3.9,South Indian,Delivered
6614,452,Chianti,2024-03-29,718.69,42,3.6,Italian,Delivered
6615,452,Punjab Grill,2023-11-11,610.51,74,2.8,North Indian,Delivered
6616,453,Meghana Foods,2023-06-18,524.3,54,,Biryani,Delayed
6617,453,Karavalli,2023-10-23,707.07,61,4.0,Coastal,Delivered
6618,453,Punjab Grill,2024-01-24,378.24,25,3.8,North Indian,Delivered
6619,453,Brahmin Coffee Bar,2023-11-16,784.42,62,3.3,South Indian,Delivered
6620,453,Sanchez,2024-01-29,232.71,25,4.1,Mexican,Delivered
6621,453,Koshys,2023-08-11,202.19,26,4.1,Continental,Delivered
6622,453,Meghana Foods,2023-07-06,565.9,37,4.6,Biryani,Delivered
6623,453,Karavalli,2023-11-09,392.98,36,4.1,Coastal,Delivered
6624,453,Empire Restaurant,2023-08-04,581.36,58,,North Indian,Cancelled
6625,453,Truffles,2023-10-01,262.37,59,3.8,Burgers,Delivered
6626,453,Meghana Foods,2023-08-27,845.42,59,,Biryani,Delayed
6627,453,The Black Rabbit,2023-09-27,200.83,72,,Continental,Delayed
6628,453,Truffles,2023-12-17,448.65,47,4.1,Burgers,Delivered
6629,453,Hole in the Wall Cafe,2023-08-13,256.48,68,3.3,Cafe,Delivered
6630,453,The Black Rabbit,2023-07-23,539.98,75,3.0,Continental,Delivered
6631,453,Sanchez,2024-07-14,624.84,29,3.7,Mexican,Delivered
6632,453,Chianti,2024-12-10,488.91,64,3.1,Italian,Delivered
6633,453,Shivaji Military Hotel,2023-08-11,405.85,23,3.7,Mutton,Delivered
6634,453,Punjab Grill,2023-11-14,576.2,42,4.0,North Indian,Delivered
6635,453,Karavalli,2023-11-04,477.77,39,4.6,Coastal,Delivered
6636,453,Karavalli,2023-12-02,739.97,37,,Coastal,Cancelled
6637,453,Toit Brewpub,2024-03-30,550.81,43,3.8,Continental,Delivered
6638,453,Shivaji Military Hotel,2023-12-13,585.93,33,3.7,Mutton,Delivered
6639,453,Hole in the Wall Cafe,2023-12-28,188.41,64,3.5,Cafe,Delivered
6640,453,The Black Rabbit,2023-12-04,581.9,52,3.1,Continental,Delivered
6641,453,Nagarjuna,2024-03-23,329.25,32,4.4,Andhra,Delivered
6642,453,Byg Brewski,2023-11-21,234.5,60,3.0,Continental,Delivered
6643,453,Fatty Bao,2024-05-27,219.76,58,,Asian,Delayed
6644,453,Karavalli,2023-11-23,403.75,54,4.3,Coastal,Delivered
6645,453,Brahmin Coffee Bar,2023-12-25,502.97,50,3.9,South Indian,Delivered
6646,453,Empire Restaurant,2024-02-12,266.78,49,3.5,North Indian,Delivered
6647,454,Vidyarthi Bhavan,2023-05-05,548.26,26,4.8,South Indian,Delivered
6648,454,Chianti,2023-07-08,456.02,47,3.5,Italian,Delivered
6649,454,Brahmin Coffee Bar,2023-07-15,158.62,34,4.3,South Indian,Delivered
6650,454,Manis Cafe,2023-10-22,516.24,69,,South Indian,Delayed
6651,454,Byg Brewski,2023-06-08,354.82,30,4.3,Continental,Delivered
6652,455,Koshys,2023-07-12,458.48,67,3.2,Continental,Delivered
6653,455,Punjab Grill,2023-07-18,763.65,21,4.1,North Indian,Delivered
6654,455,Koshys,2024-03-10,474.12,75,3.3,Continental,Delivered
6655,455,Byg Brewski,2023-05-02,526.94,23,4.1,Continental,Delivered
6656,455,The Black Rabbit,2023-07-06,805.96,29,4.0,Continental,Delivered
6657,456,Truffles,2023-01-10,244.98,43,,Burgers,Delayed
6658,456,Meghana Foods,2023-02-27,360.52,69,3.3,Biryani,Delivered
6659,457,Manis Cafe,2023-07-01,638.57,68,3.6,South Indian,Delivered
6660,457,The Black Rabbit,2023-06-20,212.82,33,,Continental,Delayed
6661,458,Manis Cafe,2023-05-15,527.74,35,4.5,South Indian,Delivered
6662,458,Truffles,2023-06-12,255.02,71,3.1,Burgers,Delivered
6663,459,Koshys,2024-03-12,601.61,74,3.1,Continental,Delivered
6664,459,Corner House,2023-08-16,588.38,41,,Desserts,Cancelled
6665,459,Vidyarthi Bhavan,2023-05-18,763.74,20,4.6,South Indian,Delivered
6666,459,Nagarjuna,2023-11-04,837.8,63,3.2,Andhra,Delivered
6667,459,Brahmin Coffee Bar,2023-06-16,202.62,53,3.6,South Indian,Delivered
6668,459,The Black Rabbit,2023-05-12,606.53,56,3.1,Continental,Delivered
6669,459,Truffles,2023-10-16,610.62,22,4.6,Burgers,Delivered
6670,459,Karavalli,2023-10-02,251.99,29,4.2,Coastal,Delivered
6671,459,Corner House,2023-05-12,504.79,64,3.3,Desserts,Delivered
6672,459,Shivaji Military Hotel,2023-05-24,593.78,46,3.6,Mutton,Delivered
